Solubility_log(mol/L),SMILES,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
0.0182921287,O=S([O-])S(=O)[O-].[Na+].[Na+],174.11,4,0,-7.3324,1
0.0188462521,COc1cc(CN)ccc1O.[Cl],188.63400000000001,3,2,1.549,1
0.0190211463,NCC1(CC(=O)O)CCCCC1.[Cl-].[H+],207.70099999999994,2,2,-1.5131999999999985,1
0.0190678934,C=C(C)CCO,86.13399999999999,1,1,0.9448999999999999,1
0.0193,C=CC(O)CC,86.134,1,1,0.9433,1
0.02,c1cnc2ncncc2n1,132.12599999999998,4,0,0.41979999999999984,1
0.02,c1cnc2ncncc2n1,132.12599999999998,4,0,0.41979999999999984,1
0.02,CC1CN(C(=N)N)C(C)CN1C(=N)N,198.274,2,4,-0.8320599999999987,1
0.02,CCCn1cnc2c1c(=O)n(C)c(=O)n2C,222.24799999999996,6,0,-0.1563000000000001,1
0.02,c1cnc2ncncc2n1,132.12599999999998,4,0,0.41979999999999984,1
0.02,NC(=O)NN=CC(O)C(O)C(O)CO,207.186,6,6,-3.2845,0
0.02,c1cnc2ncncc2n1,132.12599999999998,4,0,0.41979999999999984,1
0.020110333,OC(C(F)(F)F)C(F)(F)F,168.03599999999997,1,1,1.4719,1
0.0203,CCC1(C)OC(=O)NC1=O,143.14199999999997,3,1,0.42150000000000004,1
0.024802502,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Mn+2].[Na+].[Na+],389.13,10,0,-13.404500000000008,1
0.0255,NCC1CCC(C(=O)O)CC1,157.21299999999997,2,2,0.8361000000000001,1
0.0273419683,COC(=O)CC(=O)OC,132.115,4,0,-0.2775000000000001,1
0.03,CC1c2nc3ccccc3c(=O)n2CN1C,215.25599999999994,4,0,1.3604000000000003,1
0.03,CSCCC(NC(C)=O)C(=O)O,191.25199999999998,3,2,0.3288,1
0.0362422138,CC(C)NC(C)C,101.19299999999998,1,1,1.3927999999999998,1
0.0379554154,Nc1ccc(S(=O)(=O)[O-])cc1.[Na+],195.175,4,1,-2.8230999999999993,1
0.0381751458,C/C=C/C(=O)O,86.08999999999999,1,1,0.6471,1
0.0384738201,CC1(C)NC(=O)NC1=O,128.131,2,2,-0.3956000000000001,1
0.04,CC(C)CO,74.12299999999999,1,1,0.6347,1
0.04,CC(C)CO,74.12299999999999,1,1,0.6347,1
0.04,CCS(=O)(=O)CC,122.189,2,0,0.44100000000000006,1
0.04,CCS(=O)(=O)CC,122.189,2,0,0.44100000000000006,1
0.0402,CS(=O)(=O)NS(C)(=O)=O,173.215,4,1,-1.5047999999999992,1
0.0418928153,O.O.[Ba+2].[Cl-].[Cl-],244.264,0,0,-8.022199999999998,1
0.0433,CCS(=O)(=O)CC,122.189,2,0,0.44100000000000006,1
0.0436038038999999,O=C(O)CCC(C(=O)O)N(CC(=O)O)CC(=O)O,263.20199999999994,5,4,-1.2243999999999988,1
0.0439416783999999,C=CC(=O)OCCOC,130.14299999999997,3,0,0.3619999999999999,1
0.049756882,C=CCOCC1CO1,114.14399999999999,2,0,0.5878,1
0.0508613621999999,O=C([O-])O.O=C([O-])[O-].[Na+].[Na+].[Na+],189.994,5,1,-12.5473,1
0.0523,O=NN1CCCC1=O,114.104,3,0,0.29020000000000007,1
0.053341445,OCCCOCC(OCCCO)C(OCCCO)C(OCCCO)C(COCCCO)OCCCO,530.6520000000005,12,6,-1.145199999999993,0
0.0549,CC(C)OCC(O)COC(C)C,176.256,3,1,1.1972999999999998,1
0.055,COC(/C=C\C(OC)OC)OC,176.212,4,0,0.7804,1
0.0562733679,C=C(C)C(=O)O,86.08999999999997,1,1,0.6471,1
0.0569,OCc1ccccc1CO,138.166,2,2,0.6712,1
0.0571886956,O=C1c2ccccc2C(=O)c2c(NCCCOCCOCCO)ccc(NCCCOCCOCCO)c21,530.6180000000004,10,4,2.1170000000000004,0
0.0575708237,CCCCCCCC(=O)NCCCC[C@H](N)C(=O)O,272.38899999999995,3,3,2.0453,1
0.0579609271,O=C([O-])O.[Na+],84.006,2,1,-4.1083,1
0.0599,CC/C(C)=N/O,87.12199999999999,2,1,1.2465,1
0.06,Cc1cnc2ncncc2n1,146.153,4,0,0.7282199999999999,1
0.06,Cc1cnc2cncnc2n1,146.153,4,0,0.7282199999999998,1
0.06,Cc1cnc2ncncc2n1,146.153,4,0,0.7282199999999999,1
0.06,OCC(O)C(O)C(O)C(O)CO,182.172,6,6,-3.5854000000000004,0
0.0643,NC(=O)CBr,137.964,1,1,-0.1333999999999999,1
0.067,CC(O)C(N)C(=O)O,119.11999999999999,3,3,-1.2208999999999997,1
0.0682018165,CC(C)(CO)COC(=O)C(C)(C)CO,204.26599999999996,4,2,0.5665999999999998,1
0.068474963,CC(=O)OCCOC(C)=O,146.142,4,0,0.11260000000000003,1
0.0691,O=O,31.998,2,0,0.067,1
0.07,NNc1ccccc1,108.14399999999998,2,2,0.9722000000000002,1
0.07,NNc1ccccc1,108.14399999999998,2,2,0.9722000000000002,1
0.07,NNc1ccccc1,108.14399999999998,2,2,0.9722000000000002,1
0.07,NNc1ccccc1,108.14399999999998,2,2,0.9722000000000002,1
0.0702,CC(=O)OC(C)=O,102.089,3,0,0.09600000000000009,1
0.0702954323,O.O=S(=O)([O-])[O-].[Zn+2],179.468,4,0,-2.1652,1
0.07188,O=c1[nH]cc(F)c(=O)[nH]1,130.078,2,2,-0.7977000000000001,1
0.0723,CC1CCC(C)O1,100.16099999999999,1,0,1.5737999999999999,1
0.0727,Cn1cncc1C[C@H](N)C(=O)O,169.184,4,2,-0.6254999999999993,1
0.0729096485,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],448.0910000000001,2,0,3.0764000000000014,1
0.0752827195,NOS(=O)(=O)O,113.09399999999998,4,2,-1.3204999999999996,1
0.0767,O=C(O)CC(Cl)C(=O)O,152.53300000000002,2,2,0.15309999999999996,1
0.0789,CC(O)C([N+](=O)[O-])[N+](=O)[O-],150.09,5,1,-0.7533000000000001,1
0.0790172102,O=C(O)C(=O)O,90.03399999999999,2,2,-0.8443999999999998,1
0.08,CCC(C)(C)O,88.14999999999998,1,1,1.1673,1
0.08,CCC(C)(C)O,88.14999999999998,1,1,1.1673,1
0.08,Cn1cnc2[nH]c(=O)nc(NCCO)c21,209.20899999999997,6,3,-0.9392,1
0.08,Cn1cncc1CC(N)C(=O)O,169.184,4,2,-0.6254999999999993,1
0.080542298,CCC1CO1,72.107,1,0,0.7952,1
0.0810654195,CC(C)CCCCCCCO.O=C(O)CC(C(=O)O)S(=O)(=O)O.[Na+].[Na+],402.4170000000001,5,4,-4.214599999999994,1
0.0829,Cl/C=C/C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],251.16099999999997,3,0,-2.7484999999999964,1
0.0830232388,COCC(C)OC(C)=O,132.159,3,0,0.5844,1
0.0845613317,CC(=O)[c-]1c(=O)cc(C)oc1=O.[Na+],190.12999999999997,4,0,-2.7660799999999988,1
0.0846221527,O=C([O-])CCCCC(=O)[O-].[Li+].[Li+],158.008,4,0,-7.945400000000006,1
0.09,CC(CCC(=O)O)CC(=O)O,160.16899999999998,2,2,0.962,1
0.0901312493,CC1CCOC1,86.134,1,0,1.0428,1
0.0909,CCOC(CC(C)O)OCC,162.22899999999998,3,1,1.1564,1
0.0914,O=C([O-])CCC(=O)[O-].[Na+].[Na+],162.052,4,0,-8.725600000000004,1
0.0938,Cc1cccnc1C,107.156,1,0,1.69844,1
0.0940632128999999,C=CCCCCCCCCC(=O)NCCC[N+](C)(C)C.COS(=O)(=O)[O-],394.57800000000015,5,1,2.598700000000001,1
0.0985,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,398.5480000000003,4,0,2.095000000000001,1
0.1,CC(C)(C)OC(N)=O,117.148,2,1,0.8802000000000001,1
0.1,CC(C)(C)OC(N)=O,117.148,2,1,0.8802000000000001,1
0.1,CC(C)CO,74.12299999999999,1,1,0.6347,1
0.1,NCC(=O)NCC(=O)O,132.119,3,3,-1.8540999999999999,1
0.1021113643,CCN(CC)CC(C)O,131.219,2,1,0.7089999999999999,1
0.1029880533,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],260.33099999999996,4,0,-0.3920999999999988,1
0.1034125496,CC1(C)CC(=O)CC(C)(C)N1[O],170.232,2,0,1.554,1
0.1050056219999999,O=C([O-])CN(CCCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[NH4+],376.12300000000005,10,1,-6.646200000000005,1
0.106,CNC(=O)ON=C(SC)C(=O)N(C)C,219.266,5,1,0.10709999999999997,1
0.1062,CNC(=O)O/N=C(\SC)C(=O)N(C)C,219.266,5,1,0.10709999999999997,1
0.1076,O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,260.135,7,7,-3.7176000000000013,0
0.1085957051,O=C([O-])COc1ccccc1.[Na+],174.131,3,0,-3.180699999999999,1
0.10896299,CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],272.33599999999996,4,0,0.38810000000000056,1
0.1093959475,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1.[Na+],268.178,5,2,-3.0088999999999997,1
0.1096259345,CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)S(=O)(=O)[O-].[Na+],388.4580000000001,7,0,-0.750099999999996,1
0.11,CC1CCCO1,86.134,1,0,1.1853,1
0.11,CC1CCCO1,86.134,1,0,1.1853,1
0.11,CC1CCCO1,86.134,1,0,1.1853,1
0.111437809,N[C@@H](CCC(=O)O)C(=O)O.OCCN(CCO)CCO,296.32000000000005,7,6,-2.4715999999999965,0
0.1128,N#Cc1cccnc1,104.11199999999998,2,0,0.9532799999999999,1
0.1139,CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,251.235,7,5,-2.6249999999999987,1
0.1165037469,CC(C)=CC=O,84.118,1,0,1.1515,1
0.1187844902,O=S(=O)([O-])C[C@@H](O)CNc1ccccc1,230.26500000000001,5,2,0.004599999999999271,1
0.1189898767999999,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],380.172,10,0,-19.393999999999984,1
0.12,NCCc1ccc(O)c(O)c1,153.18099999999998,3,3,0.5989999999999998,1
0.1212110943,O=C[O-].O=C[O-].[Ca+2],130.112,4,0,-3.6486,1
0.1216,Cc1cc(C)nc(C(N)=O)n1,151.169,3,1,0.19234000000000007,1
0.1236633717,O=P[O-].O=P[O-].[Ba+2],263.272,4,0,-1.2740000000000002,1
0.1255,O=S(=O)([O-])CS(=O)(=O)[O-].[Ca+2],214.23299999999998,6,0,-2.346499999999999,1
0.1263337648,O=S(=O)([O-])[O-].[Na+].[Na+],142.04299999999998,4,0,-7.33,1
0.1265,CC1=CCCN1C,97.16100000000002,1,0,1.2257,1
0.1266596907,CCC(C)(C)O,88.14999999999998,1,1,1.1673,1
0.1271308568,O=[N+]([O-])C(Br)(CO)CO,199.988,4,2,-0.6611,1
0.1271332296,O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Co+2],281.101,4,0,-7.113399999999995,1
0.13,CC(=O)Nc1ccc(OP(=O)(O)O)cc1,231.14399999999998,3,3,1.1164999999999996,1
0.1304,O=S(=O)(O)c1c[nH]cn1,148.143,3,2,-0.34359999999999985,1
0.142087324,CCCCCCC(CCCC)COS(=O)(=O)[O-].[Na+],288.385,4,0,0.24400000000000088,1
0.1444215392,O=C([O-])CN(CCO)CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+],344.207,9,1,-15.155600000000002,1
0.1446,CC(=O)[O-].CC(=O)[O-].[Sr+2],205.708,4,0,-2.8683999999999985,1
0.1455471695,O=P([O-])([O-])O.[Mn+2],150.916,3,1,-2.1951,1
0.1471983169,Nc1cn(N2CCOCC2)n[o+]1.[Cl-],206.633,5,1,-3.688399999999999,1
0.1474,C=CC#N,53.06399999999999,1,0,0.6959799999999999,1
0.15,CCOC=O,74.07900000000001,2,0,0.17930000000000001,1
0.15,CCOC=O,74.07900000000001,2,0,0.17930000000000001,1
0.15,C=CC#N,53.06399999999999,1,0,0.6959799999999999,1
0.15,C=CC#N,53.06399999999999,1,0,0.6959799999999999,1
0.15,C=CC#N,53.06399999999999,1,0,0.6959799999999999,1
0.15,CCC(C)(C)O,88.14999999999998,1,1,1.1673,1
0.15,CCOC=O,74.07900000000001,2,0,0.17930000000000001,1
0.15,O=C1CCC(=O)N1,99.089,2,1,-0.577,1
0.1514941879,CCOC=O,74.07900000000001,2,0,0.17930000000000001,1
0.1528,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],234.231,3,1,-1.4169999999999978,1
0.1553573817,O=C1NC(=O)C2CCCC12,139.154,2,1,0.059099999999999486,1
0.1572981869,CC1(C)CC(N)CC(C)(CN)C1.Cc1ccc(S(=O)(=O)O)cc1,342.50500000000005,4,3,2.730520000000001,1
0.1592,O=C(O)[C@@H](O)c1ccccc1,152.149,2,2,0.8046,1
0.1595325622,O=C(O)/C=C\C(=O)OCCOCCOCCOC(=O)/C=C\C(=O)O,346.288,8,2,-0.6123999999999994,1
0.16,CCCCCCCCSC(=N)N,188.34,2,2,2.9735700000000005,1
0.1602,CC(C)(O)CCl,108.56800000000001,1,1,0.9961,1
0.1614506128999999,Cc1cc(N/N=C2\C=CC(=O)C(C(=O)[O-])=C2)c(OCCCS(=O)(=O)[O-])cc1N=Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-].[Na+].[Na+].[Na+],689.5240000000003,16,1,-7.86808000000001,0
0.1641,O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,176.12400000000002,6,3,-2.8066,1
0.1642130702,CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1,342.57600000000014,6,0,0.6336000000000044,1
0.1651478476,O=C1CCC(C(=O)[O-])N1.[Ca+2],168.185,3,1,-2.365899999999999,1
0.1665354510999999,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Pb+2],331.20799999999997,6,0,-0.8590000000000002,1
0.1685,NC(=O)c1ccccn1,122.12699999999997,2,1,0.18049999999999994,1
0.1703103591,Cc1ccc(OCCCS(=O)(=O)[O-])c([N+](=O)[O-])c1.[Na+],297.264,6,0,-1.7786799999999983,1
0.1709,CNC(=O)N(C)C(=O)CC#N,155.15699999999998,3,1,-0.30212000000000017,1
0.1711169096,N#C[O-].[Na+],65.007,2,0,-4.16822,1
0.1715437669999999,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(N=Nc2ccc(N=Nc3cccc(S(=O)(=O)[O-])c3)c3ccccc23)cc1.[Na+].[Na+],673.6840000000002,11,0,1.5133000000000016,0
0.1735,Cc1ncnc2nc[nH]c12,134.142,3,1,0.6613199999999999,1
0.1752408894,N#CCCC#N,80.09,2,0,0.81376,1
0.1773,O=C([O-])C(=O)[O-].[K+].[K+],166.214,4,0,-9.5058,1
0.1773743212,CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-].[Na+],332.35,7,0,-2.3072999999999952,1
0.1779035996,CN(C)C(=S)SCCCS(=O)(=O)[O-].[Na+],265.35699999999997,5,0,-2.4945999999999975,1
0.1782048937999999,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,663.4300000000004,18,7,-3.6478999999999964,0
0.179,O=C(O)C1(O)CC(O)C(O)C(O)C1,192.167,5,5,-2.3214000000000006,1
0.1794741305,CCCCCCCC(=O)OCC(O)CO,218.29299999999998,4,2,1.2433,1
0.1798,CCC(CC)(CO)CO,132.203,2,2,0.7773999999999999,1
0.1804,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,660.0300000000004,12,12,-3.132600000000001,0
0.1842562687,O=P([O-])(O)O.[K+],136.084,2,2,-4.5565999999999995,1
0.1844,C=C1CCOC1=O,98.10099999999998,2,0,0.4895,1
0.1851,CCC(C)N,73.13900000000001,1,1,0.7436,1
0.1852603514,COC(=O)OC,90.078,3,0,0.3992,1
0.1864485079,CC(=O)CC(C)=O,100.11699999999999,2,0,0.5545,1
0.188,Cc1[nH]cnc1S(=O)(=O)O,162.17,3,2,-0.03517999999999999,1
0.188516266,NC(N)=S,76.124,1,2,-0.8113000000000001,1
0.1885297454,O=S(=O)([O-])CCN1CCOCC1.[Na+],217.22199999999995,5,0,-4.132199999999997,1
0.1893,N#CCC(N)=O,84.078,2,1,-0.6146200000000002,1
0.1906881396,CNCCS(=O)(=O)[O-].[Na+],161.158,4,1,-4.244999999999998,1
0.1927727267,Cc1c(O)cccc1O,124.13899999999997,2,2,1.4062199999999998,1
0.1948,CC(=O)[O-].CC(=O)[O-].[Ba+2],255.416,4,0,-2.8683999999999985,1
0.1956,Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,637.4390000000002,12,5,3.5166000000000013,0
0.1999,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)C(=O)O,210.138,6,6,-3.4008000000000007,0
0.1999,O=C(O)[C@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,210.138,6,6,-3.4008000000000007,0
0.2,CS(C)(=O)=O,94.13499999999999,2,0,-0.33919999999999995,1
0.2012984367,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+],503.25900000000024,13,0,-24.338099999999976,0
0.2069,CC1CCCO1,86.134,1,0,1.1853,1
0.2109933627,CC(O)CN(CC(C)O)C(=O)CCCCC(=O)N(CC(C)O)CC(C)O,376.4940000000001,6,4,-0.2727999999999981,1
0.2124,CC(C)C[C@H](N)C(=O)NCC(=O)NCC(=O)O,245.27899999999997,4,4,-1.3231999999999977,1
0.2124315669,CN(C)C(N)=O,88.11,1,1,-0.3732999999999997,1
0.2125744685999999,CC(=O)[O-].COc1ccc2cc(C3N(C)c4cc(S(C)(=O)=O)ccc4[NH+]3C)oc2c1,432.49800000000016,7,1,0.8958999999999988,1
0.2127067575,CCCCCCCC1N(CCO)C=CN1CCC(=O)[O-].[Na+],306.382,5,1,-2.1018999999999943,1
0.2137915766,CC(C)(N)CO.CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,415.64000000000004,4,3,5.112700000000005,0
0.2166530911,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],258.06899999999996,7,1,-14.240600000000004,1
0.2179,CC(=O)[O-].CC(=O)[O-].[Zn+2],183.478,4,0,-2.490099999999999,1
0.22,CC(=O)CC(C)=O,100.11699999999999,2,0,0.5545,1
0.22,CC(=O)CC(C)=O,100.11699999999999,2,0,0.5545,1
0.2207,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-],300.81499999999994,5,2,-2.388259999999998,1
0.2214,O=S1OCCO1,108.118,3,0,-0.3881,1
0.2218764714,O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],281.98199999999986,7,1,-17.539400000000008,1
0.2227653537,CCCCCCCCCCCCCCCCc1c(Oc2ccccc2S(=O)(=O)[O-])cccc1S(=O)(=O)[O-].[Na+].[Na+],598.7350000000001,7,0,1.3189000000000022,0
0.2235,O=S=O,64.065,2,0,-0.6701999999999999,1
0.2243106848,C=CC(=O)OCCN(C)C,143.18599999999998,3,0,0.2771999999999999,1
0.2286526355,O=S(=O)([O-])CCCSSCCCS(=O)(=O)[O-].[Na+].[Na+],354.40400000000005,8,0,-5.753599999999997,1
0.23,CN1CCCCC1,99.177,1,0,1.1021,1
0.23,CN1CCCCC1,99.177,1,0,1.1021,1
0.230443278,O=S(=O)(O)c1ccc2ccccc2c1,208.238,2,1,2.0865,1
0.2335017655,C[N+](=O)[O-],61.040000000000006,2,0,-0.10710000000000008,1
0.2356352551,O=[Si]([O-])[O-].[Na+].[Na+],122.06299999999999,3,0,-8.8696,1
0.2373207652,O=C(O)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO,194.13899999999998,6,5,-3.284900000000001,1
0.237458201,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[K+].[K+].[Zn+2],431.798,10,0,-13.404500000000008,1
0.2378897232,CC(C)CCOC(=S)[S-].[K+],202.385,3,0,-1.115099999999999,1
0.2391231023999999,COCCOCCOc1cc(Nc2c(C)cc(C)c(S(=O)(=O)[O-])c2C)c2c(c1N)C(=O)c1ccccc1C2=O.[Na+],576.6030000000003,10,2,0.6629600000000017,0
0.2436628357999999,[NH4+].[O-][Cl+3]([O-])([O-])[O-],117.488,4,1,-4.3798,1
0.2445359542,NCCNCCS(=O)(=O)[O-].[Na+],190.2,5,2,-4.916099999999998,1
0.2453,CC(C)(N)C(=O)O,103.12099999999998,2,2,-0.19169999999999998,1
0.2461592973999999,Nc1ccc(OCCO)c(N)c1.[Cl-].[Cl-].[H+].[H+],241.11800000000002,4,3,-5.544899999999999,1
0.2475,CC(=O)OC(C)C#N,113.116,3,0,0.46157999999999993,1
0.25,N#CCC#N,66.063,2,0,0.42366000000000004,1
0.2513647845,NCCCCCCN.O=C(O)CCCCC(=O)O,262.34999999999997,4,4,1.1801999999999997,1
0.255764198,[Cs],132.905,0,0,-0.3808,1
0.2567187446,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.4079999999999,3,1,3.0356000000000014,1
0.2572,O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21,368.34400000000005,6,2,0.9554,1
0.257987497,CN(C)C(=N)N=C(N)N.[Cl-].[H+],165.62800000000001,1,3,-4.12733,1
0.26,CC#N,41.053,1,0,0.52988,1
0.26,C[N+](=O)[O-],61.040000000000006,2,0,-0.10710000000000008,1
0.26,C[N+](=O)[O-],61.040000000000006,2,0,-0.10710000000000008,1
0.26,CC#N,41.053,1,0,0.52988,1
0.2622,C[As](=O)(O)O,139.97,1,2,-1.0298,1
0.2641880223,O=P([O-])([O-])O.[Mg+2],120.28299999999999,3,1,-2.5734,1
0.2656,CN(C)C(=O)c1ccc(C(=O)N(C)C)cc1,220.27199999999996,2,0,1.0901999999999998,1
0.2664613742,O=[V](=O)[O-].[Na+],121.92899999999999,3,0,-4.4251000000000005,1
0.2672,O=CNCC(=O)O,103.07699999999998,2,2,-1.183,1
0.2678986156,CC(N)C(=O)O,89.09399999999998,2,2,-0.5817999999999999,1
0.2683337666,Cc1[nH]cnc1CO,112.13199999999999,2,2,0.21041999999999994,1
0.2716,CCOCCOC(C)=O,132.159,3,0,0.5860000000000001,1
0.2718,CCC#N,55.07999999999999,1,0,0.91998,1
0.2721,CCCC(N)=O,87.122,1,1,0.27180000000000015,1
0.2728975009,OCCNc1ccc2c(c1)OCO2.[Cl-].[H+],217.652,4,2,-2.0639999999999983,1
0.275,O=C(O)CC(CC(=O)O)C(=O)O,176.124,3,3,-0.3634000000000002,1
0.2768038328,O=C(O)CCCCCCCCCCC(=O)O.OCCN(CCO)CCO.OCCN(CCO)CCO,528.6840000000005,10,8,-0.41279999999999534,0
0.2769999999999999,O=C1C(O)=C(O)OC1C(O)CO,176.12399999999997,6,4,-1.4074,1
0.2777,CC(C)C(=O)O,88.10599999999998,1,1,0.727,1
0.28,CCC#N,55.07999999999999,1,0,0.91998,1
0.28,CC(C)C(=O)O,88.10599999999998,1,1,0.727,1
0.28,CC(C)C(=O)O,88.10599999999998,1,1,0.727,1
0.28,CCC#N,55.07999999999999,1,0,0.91998,1
0.28,O=C1OC(C(O)CO)C(O)=C1O,176.124,6,4,-1.4073999999999995,1
0.28,O=C1OC(C(O)CO)C(O)=C1O,176.124,6,4,-1.4073999999999995,1
0.2806,CNCl,65.503,1,1,0.3596,1
0.2865181043,CCCCCCCCCCCC[N+](C)(C)CC(O)CS(=O)(=O)[O-],351.55300000000005,4,1,2.889800000000001,1
0.2868,CCC(N)C(=O)O,103.12099999999998,2,2,-0.19169999999999998,1
0.2872,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,344.31300000000005,11,9,-5.761199999999992,0
0.2872063056,CCCCCCCCOS(=O)(=O)[O-].[Na+],232.27700000000002,4,0,-1.172299999999998,1
0.2877472964999999,C[N+](C)(C)c1ccccc1.[Cl-],171.67099999999996,0,0,-1.1126999999999985,1
0.2879414183,C1CNCCN1.O=C(O)CC(O)(CC(=O)O)C(=O)O,278.26099999999997,6,6,-2.0692999999999975,0
0.2893,NC(=O)C1CCCC(C(N)=O)N1,171.2,3,3,-1.5322999999999993,1
0.29,C#C,26.037999999999997,0,0,0.24939999999999998,1
0.29,C#C,26.037999999999997,0,0,0.24939999999999998,1
0.2903,CC1NC(=O)CNC1=O,128.131,2,2,-1.3790999999999998,1
0.2919,CCC1OCCO1,102.133,2,0,0.7693,1
0.2936043702,CC(=O)[O-].CC(=O)[O-].[Co+2],177.021,4,0,-2.490099999999999,1
0.2936103731,NC(=O)c1ccc[n+](Cc2ccccc2)c1.[Cl-],248.71300000000002,1,1,-1.8746999999999985,1
0.2946,NC(=O)OC[C@H](O)[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(CO)c(=O)[nH]c2=O)C(O)C1O,507.4090000000002,14,10,-6.6380999999999935,0
0.2948,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,507.1820000000001,14,7,-1.629000000000001,0
0.2956,CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,506.2550000000003,13,0,5.687600000000006,0
0.2961937852,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],306.393,7,1,-14.240600000000004,1
0.2964249182,O=P([O-])(O)O.O=P([O-])(O)O.[Ni+2],252.66499999999996,4,4,-3.1237000000000004,1
0.2983,CN(C)c1cccc(S(=O)(=O)O)c1,201.24699999999996,3,1,0.9992999999999999,1
0.2984,O=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,305.31500000000005,4,0,0.09110000000000129,1
0.3,CC(O)C(F)(F)F,114.06600000000002,1,1,0.9295,1
0.3,CC(O)C(F)(F)F,114.06600000000002,1,1,0.9295,1
0.3,O=C1CCC(=O)N1,99.089,2,1,-0.577,1
0.3,O=C1CCC(=O)N1,99.089,2,1,-0.577,1
0.3,O=C1CCC(=O)N1,99.089,2,1,-0.577,1
0.3,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,504.43800000000005,16,11,-7.571399999999989,0
0.301076949,O=C([O-])CP(=O)([O-])O[O-].[Na+].[Na+].[Na+],221.976,6,0,-12.406400000000001,1
0.3032,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,497.494,14,12,-6.752699999999988,0
0.3048,CC(C)[C@@H](O)C#N,99.133,2,1,0.52688,1
0.3094,CC(O)C(F)(F)F,114.06600000000002,1,1,0.9295,1
0.31,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O,245.27899999999997,4,4,-1.3231999999999977,1
