CMPD_CHEMBLID,exp,smiles,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
CHEMBL261713,3.23,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,420.4900000000002,4,3,3.388000000000001,1
CHEMBL231450,0.74,COc1cc(/C=C2/SC(=O)NC2=O)cc(OC)c1O,281.289,6,2,1.7332999999999998,1
CHEMBL193093,2.23,NC(=O)c1sc(-c2ccsc2)cc1N,224.31,4,2,2.1576999999999997,1
CHEMBL450061,2.79,CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,276.34399999999994,7,2,0.8349799999999998,1
CHEMBL1223456,2.86,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,305.33700000000005,4,2,2.6435200000000005,1
CHEMBL1209656,2.84,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(F)c(F)c1,394.48700000000014,3,1,3.860400000000004,1
CHEMBL2178284,2.87,CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F,293.26899999999995,3,2,3.1240000000000006,1
CHEMBL2171015,2.14,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,512.4590000000003,5,1,3.975800000000003,0
CHEMBL339851,3.07,O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,388.172,2,1,5.713400000000002,0
CHEMBL550436,3.49,C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,438.8330000000001,4,2,4.4082000000000034,1
CHEMBL1916538,0.5,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,467.5260000000003,8,2,2.1319,1
CHEMBL266128,1.26,Nc1ncnc2ccccc12,145.16499999999996,3,1,1.212,1
CHEMBL2059380,2.91,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cc(-c4n[nH]c(=O)o4)cnc3OC)cnc2[nH]1,514.4240000000002,9,3,2.931000000000001,0
CHEMBL257006,3.22,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(N)nc12,366.39700000000005,7,4,2.2983,1
CHEMBL1573309,2.7,CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,307.4010000000001,5,1,2.9851800000000006,1
CHEMBL1618018,-1.29,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,275.34800000000007,4,1,1.8883999999999996,1
CHEMBL146855,0.6,Cc1cccc(C)c1OC[C@H](C)N,179.26299999999998,2,1,2.0294399999999997,1
CHEMBL340978,1.3,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,301.729,3,1,4.336300000000002,1
CHEMBL593196,3.6,Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,305.425,3,0,3.952900000000003,1
CHEMBL605114,1.5,COc1cccc(-c2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,506.60500000000025,7,1,4.662900000000005,0
CHEMBL572016,3.3,Cc1cnc(-c2cc(NC(=O)c3ccc(C(F)(F)F)nc3C)ccc2Cl)[nH]1,394.784,3,2,5.013040000000003,0
CHEMBL134194,3.29,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,318.84800000000007,2,2,3.868400000000003,1
CHEMBL470916,2.25,N#Cc1nc(N2CCCC2)c(N)c(N2CCOCC2)n1,274.328,7,1,0.36728000000000005,1
CHEMBL1778868,1.61,COCCNCc1cncc(-c2ccc(F)cc2OC)n1,291.326,5,1,2.0273,1
CHEMBL256985,1.14,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,440.5510000000002,6,2,3.5922800000000015,1
CHEMBL561426,2.98,CSc1nc(N)nc(-c2ccccc2)n1,218.28500000000005,5,1,1.8426999999999998,1
CHEMBL595134,3.22,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,331.4000000000001,4,0,3.0130800000000013,1
CHEMBL489340,2.95,Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,252.26899999999998,3,1,3.474020000000002,1
CHEMBL1783275,3.77,COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC(C)C)nnc23)c1,384.41100000000006,6,2,3.1735000000000015,1
CHEMBL445565,1.52,Oc1c2ncc3ccccc3c2nn1-c1ccc(Cl)cc1,295.729,4,1,3.9327000000000014,1
CHEMBL2335895,3.1,CC(=O)NC(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,383.45500000000004,5,2,4.632500000000002,1
CHEMBL380005,1.88,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,614.8050000000002,6,0,4.710300000000005,0
CHEMBL2036587,2.9,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccccc2)o1,366.38100000000003,8,2,2.2971000000000004,1
CHEMBL1381989,1.29,CC1(C)CNC(=O)c2sc(N3CCOCC3)nc2C1,281.381,5,1,1.2917999999999998,1
CHEMBL1200374,2.98,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,2,0,4.029500000000003,1
CHEMBL468970,3.25,Clc1ccc2c(c1Nc1ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n1)OCO2,510.98200000000054,10,2,4.019100000000003,0
CHEMBL1079590,3.72,CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,350.4510000000001,7,1,3.855000000000002,1
CHEMBL487273,1.27,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,344.44000000000017,4,4,2.3875,1
CHEMBL278078,1.0,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,378.5160000000001,3,1,4.362500000000003,1
CHEMBL467399,1.67,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,318.7680000000001,7,1,2.1306399999999996,1
CHEMBL573108,2.32,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,547.4580000000003,7,5,3.0401000000000007,0
CHEMBL1950843,2.34,CN[C@@H](C)C(=O)N[C@H](C(=O)N(C)[C@H]1CCCN(CCc2ccccc2)C1)C1CCCCC1,442.6480000000003,4,2,2.8249000000000013,1
CHEMBL1223458,2.29,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccncc3)ccc12,276.29900000000004,4,1,2.546220000000001,1
CHEMBL486504,1.81,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,357.4060000000002,5,2,3.208400000000001,1
CHEMBL475817,3.26,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,469.2500000000001,4,3,5.4940000000000015,0
CHEMBL698,2.11,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,264.3689999999999,4,1,2.617000000000001,1
CHEMBL17860,0.48,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,259.13599999999997,3,1,2.7624000000000004,1
CHEMBL1916287,0.4,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2cccnc2)c1C(=O)N[C@@H](C)C(C)(C)C,459.5470000000002,6,2,3.6800200000000025,1
CHEMBL1917456,-0.98,Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,408.86300000000017,5,2,3.8515200000000025,1
CHEMBL1078979,1.48,c1ccc(-c2n[nH]c(-c3ccncc3)n2)nc1,223.23900000000003,4,1,1.9286999999999994,1
CHEMBL1829246,1.81,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,474.6300000000003,6,1,4.757020000000003,1
CHEMBL270995,3.19,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,441.46300000000025,8,2,3.4165400000000004,1
CHEMBL2346968,3.46,Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,380.3490000000001,6,0,2.604400000000001,1
CHEMBL131842,0.89,O=c1[nH][nH]c(=O)c2c(O)c3c(Cl)cc(Cl)cc3nc12,298.08500000000004,4,3,1.7769999999999997,1
CHEMBL339898,1.9,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,416.487,2,1,5.3727000000000045,0
CHEMBL472151,2.7,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,297.82899999999995,4,2,2.0867999999999998,1
CHEMBL1219,-0.69,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,359.451,5,1,2.989420000000001,1
CHEMBL2207282,2.17,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,569.4670000000002,7,4,2.1164000000000005,0
CHEMBL2140153,3.84,O=c1oc(-c2ccccc2)cc2ccccc12,222.243,2,0,3.4600000000000017,1
CHEMBL267144,2.03,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,262.353,3,2,1.1805999999999994,1
CHEMBL170307,1.78,CC(=O)NCc1ccc(CN2CCN(c3ccccc3)CC2)cc1,323.44000000000005,3,1,2.6449000000000007,1
CHEMBL14121,2.93,COc1ccc(Cn2c(=O)[nH]c3c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c(-c4ccccc4)cc3c2=O)cc1,584.5510000000002,8,2,2.8476,0
CHEMBL57990,2.9,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,404.8730000000003,6,1,4.5050000000000034,1
CHEMBL1835911,2.5,CCOC(=O)c1ccc(COC2CN(c3ccc(C)nn3)C2)cc1,327.384,6,0,2.367120000000001,1
CHEMBL1475,3.47,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.24699999999996,3,0,3.4644600000000025,1
CHEMBL2036758,1.62,CC(C)N1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,413.39300000000014,3,1,4.263300000000004,1
CHEMBL1272,2.31,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.5950000000003,4,2,5.219900000000005,0
CHEMBL1668935,2.7,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,355.5040000000003,3,2,1.6783999999999992,1
CHEMBL1721722,1.97,Oc1ncnc2onc(-c3ccc(F)cc3)c12,231.186,5,1,2.1294999999999993,1
CHEMBL1917432,0.58,Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,409.91600000000017,5,1,4.242420000000003,1
CHEMBL2325738,2.5,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,428.9240000000002,6,4,2.1489000000000003,1
CHEMBL1385850,-1.08,O=C(O)c1ccc2[nH]c(C(F)(F)F)nc2c1,230.14499999999995,2,2,2.2799000000000005,1
CHEMBL71,3.37,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,3,0,4.894400000000004,1
CHEMBL1172929,1.69,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,255.745,3,2,2.2720000000000002,1
CHEMBL2325704,2.2,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,398.48800000000006,6,1,2.4952000000000005,1
CHEMBL2178940,1.4,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](Cc4nnn[nH]4)CC3)cc2)nc1C(N)=O,391.4790000000001,6,2,2.88894,1
CHEMBL479447,1.71,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C,415.4440000000002,6,3,3.337600000000002,1
CHEMBL570015,2.69,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,518.5950000000003,7,2,3.9289200000000033,0
CHEMBL179242,2.78,O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,281.315,5,0,1.6842999999999997,1
CHEMBL1439795,1.3,O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,344.3960000000002,6,0,1.4172,1
CHEMBL1669159,3.0,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,507.58700000000044,8,1,3.3545000000000016,0
CHEMBL112866,2.82,COc1ccnc(NC2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1,345.83000000000004,4,1,3.460300000000002,1
CHEMBL523829,0.92,CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,362.4330000000001,4,1,1.9014999999999997,1
CHEMBL1950732,2.12,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1)C1CCCCC1,428.62100000000027,4,3,2.830300000000001,1
CHEMBL81324,1.94,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,286.80600000000004,2,1,3.334600000000002,1
CHEMBL1682814,2.4,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc21,284.31500000000005,4,0,2.405900000000001,1
CHEMBL2031464,2.25,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,431.5400000000003,6,1,2.728220000000001,1
CHEMBL2035021,2.8,NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,339.4420000000002,3,1,5.006200000000003,0
CHEMBL1302851,4.13,CC(C)(C)NC(=O)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,456.54600000000016,4,2,4.968100000000004,1
CHEMBL2088101,2.8,Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,360.219,6,3,3.021320000000001,1
CHEMBL454,1.48,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,224.26,3,2,0.9609999999999999,1
CHEMBL2312487,1.81,CCOC(=O)c1coc2ccccc2c1=O,218.208,4,0,1.9697000000000002,1
CHEMBL2335888,2.88,CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,369.42800000000005,5,1,4.418100000000003,1
CHEMBL1916277,1.94,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,466.6070000000002,5,2,4.5984400000000045,1
CHEMBL218468,1.95,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccc(F)cc34)sc21,510.5910000000002,8,1,2.9026000000000014,0
CHEMBL1945040,0.15,COc1ccccc1CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,479.60200000000015,7,5,3.4593000000000007,1
CHEMBL306835,2.1,C[C@@](O)(C(=O)Nc1ccc(S(=O)(=O)NCCCO)cc1Cl)C(F)(F)F,404.794,5,4,1.2525,1
CHEMBL1289110,1.33,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,436.96100000000007,4,2,4.192600000000003,1
CHEMBL255130,1.42,COc1ccc(/C=C2\SC(=S)NC2=O)cc1OC,281.358,5,1,2.1925999999999997,1
CHEMBL2163581,1.5,CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,468.5790000000004,5,2,2.4348800000000006,1
CHEMBL480825,2.9,COc1cc2ncc(C(N)=O)c(Nc3cc(F)ccc3F)c2cc1OC,359.3320000000001,5,2,3.372700000000001,1
CHEMBL1489611,3.0,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,426.4980000000002,7,0,3.0231400000000015,1
CHEMBL1809197,3.2,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(OC)c(-c2cnc3ccccn23)n1,473.5370000000002,9,1,3.220600000000001,1
CHEMBL2031160,0.33,O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,514.4090000000003,5,3,4.793700000000003,0
CHEMBL2088096,3.1,COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,435.48800000000017,9,3,3.6542200000000014,1
CHEMBL2030449,0.85,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,426.52000000000004,8,1,0.8962999999999999,1
CHEMBL261849,2.27,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,366.4210000000001,7,2,2.828000000000001,1
CHEMBL349803,-0.94,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,362.40700000000004,5,2,2.4247000000000005,1
CHEMBL53366,1.79,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,319.408,3,1,3.0532200000000014,1
CHEMBL1297,0.71,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.274,2,1,3.6670000000000016,1
CHEMBL1917435,-0.89,CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,388.87600000000015,4,2,4.198520000000003,1
CHEMBL198750,4.1,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c5c(sc34)CCCC5)cccc12,417.53000000000026,5,0,5.390100000000005,0
CHEMBL2335879,2.01,CN1CCCC1CCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,452.5620000000002,6,2,4.649500000000003,1
CHEMBL1307677,1.94,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,251.26700000000002,6,1,1.89442,1
CHEMBL1809201,3.4,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(N)cccn23)n1,492.9710000000002,9,2,3.4476000000000004,1
CHEMBL1181881,1.77,O=C(N[C@@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,312.438,3,1,3.2391000000000014,1
CHEMBL442995,3.8,Cc1c(-c2ccc(O)cc2)n(C)c2ccc(O)cc12,253.301,3,2,3.5649200000000016,1
CHEMBL453655,3.0,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,368.4160000000001,6,2,3.471720000000002,1
CHEMBL399539,3.77,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,371.3930000000001,8,1,2.5822000000000003,1
CHEMBL1779016,3.2,COc1cc(F)ccc1-c1cncc(CNC(=O)C2CCC2)c1,314.3600000000001,3,1,3.3126000000000015,1
CHEMBL314566,3.58,Oc1cc(Cl)cc(Cl)c1,163.003,1,1,2.699,1
CHEMBL17370,2.97,CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,361.445,3,1,5.666700000000004,0
CHEMBL32,-0.18,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,401.4380000000002,6,2,2.3705000000000007,1
CHEMBL1683030,2.63,CCOc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,442.4700000000003,7,2,2.9010000000000016,1
CHEMBL1423809,2.8,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,381.45700000000005,4,2,3.431600000000002,1
CHEMBL1257457,1.92,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,310.39700000000005,3,1,2.828900000000001,1
CHEMBL1650734,2.61,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,433.8790000000003,9,3,2.8439200000000007,1
CHEMBL481312,1.1,CC(=O)N(C)c1ccccc1,149.19299999999998,1,0,1.6693,1
CHEMBL260200,1.53,CN(C)C(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,456.59000000000015,4,2,4.602500000000003,1
CHEMBL107,0.82,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.4430000000002,6,1,2.871600000000001,1
CHEMBL244522,4.3,CC(C)(C)c1ccc(-c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br)cc1,432.7490000000001,2,2,6.042400000000003,0
CHEMBL1683689,3.05,CC(C)[C@@H]1N=C(c2ccccc2)c2ccccc2NC1=O,278.3550000000001,2,1,3.500700000000002,1
CHEMBL2171022,1.09,O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,507.4140000000003,5,1,4.6048000000000044,0
CHEMBL1916535,1.04,O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,424.50100000000026,7,1,1.8323999999999996,1
CHEMBL445,1.58,CNCCC=C1c2ccccc2CCc2ccccc21,263.38399999999996,1,1,3.826400000000003,1
CHEMBL639,2.46,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,381.9070000000002,4,0,4.297500000000004,1
CHEMBL1170522,1.0,O=C(Nc1ccccc1)N1CCOCC1,206.2449999999999,2,1,1.5507,1
CHEMBL119247,3.2,CCn1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,323.3960000000001,3,1,3.6785000000000023,1
CHEMBL186791,3.2,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccncc2)cc1,522.6050000000002,6,2,5.310220000000005,0
CHEMBL99948,2.6,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,427.93600000000026,7,3,4.226920000000003,1
CHEMBL1735467,2.38,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,282.75199999999995,4,1,3.3339000000000016,1
CHEMBL403569,3.62,O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,519.9890000000001,8,2,4.362900000000003,0
CHEMBL347164,0.2,COc1ccc(-c2nc(N3CCOCC3)nc(O)c2C#N)cc1,312.329,7,1,1.56608,1
CHEMBL216105,2.59,CN1CCC(COc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,527.0210000000001,9,1,5.033900000000004,0
CHEMBL325245,3.29,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,295.3420000000001,5,1,3.259100000000002,1
CHEMBL1221551,3.53,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC=CC3)c(Cc3ccccc3C(F)(F)F)sc21,491.53500000000014,6,0,4.039300000000003,1
CHEMBL7568,2.17,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.9660000000002,4,1,5.972400000000006,0
CHEMBL1705098,4.3,Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1,334.375,4,1,4.199820000000002,1
CHEMBL1682808,2.4,Cn1cnc2cc(OC(=O)c3ccccc3)cnc21,253.261,5,0,2.1875,1
CHEMBL108667,2.8,Brc1cc(Br)cc(COC[C@H](c2ccccc2)N2CCNCC2)c1,454.20600000000024,3,1,4.374700000000004,1
CHEMBL817,0.01,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,311.4070000000001,4,2,1.7739199999999995,1
CHEMBL32571,2.6,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,272.25600000000003,5,3,2.5099000000000014,1
CHEMBL1721725,2.33,Nc1c(-c2ccccc2)c(CN2CCOCC2)nn1-c1ccc(F)cc1,352.41299999999995,5,1,3.0928000000000013,1
CHEMBL403656,3.32,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(C#N)cc12,403.4140000000001,7,3,2.55298,1
CHEMBL16687,3.98,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,285.694,6,1,2.7731000000000012,1
CHEMBL1916533,1.78,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,466.5170000000003,8,2,2.3001000000000005,1
CHEMBL968,2.38,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,387.88600000000014,3,0,4.004900000000003,1
CHEMBL2035027,3.6,NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,350.46500000000015,2,1,5.906700000000003,0
CHEMBL2338347,2.58,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,467.975,7,3,2.8618000000000006,1
CHEMBL1917434,1.61,CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,416.9300000000001,4,1,5.211720000000004,0
CHEMBL217904,3.14,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,356.4260000000001,6,1,2.945900000000001,1
CHEMBL1144,-0.76,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.5340000000002,6,4,2.4404000000000003,1
CHEMBL2208423,3.48,N#Cc1cccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,448.35000000000014,5,2,3.4991800000000017,1
CHEMBL227198,1.1,CN(C)C(=O)Nc1ccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1,439.85900000000015,5,3,2.3265000000000002,1
CHEMBL572823,3.19,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,367.40500000000014,7,1,4.346720000000003,1
CHEMBL300663,2.67,CCOc1ccccc1-c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,328.367,3,0,4.798300000000004,1
CHEMBL1718354,2.0,Cc1cccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)c1,340.4270000000002,4,2,2.585020000000001,1
CHEMBL2164684,2.99,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cc(F)ccc4c3C2)CC1,408.47700000000015,3,2,3.1704800000000013,1
CHEMBL475387,2.15,CNC1=Nc2ncccc2C(c2ccns2)=NC1c1cccs1,339.449,7,1,3.441300000000002,1
CHEMBL1829416,2.56,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,475.6180000000003,7,1,4.152020000000003,1
CHEMBL2086672,3.7,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2F)cn1,480.5620000000002,8,0,3.043800000000002,1
CHEMBL728,3.92,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.95300000000015,4,0,4.580200000000004,1
